266 contests
rank	name	rating	participations
3577	eseo88	2055.887629278004	5
3578	lin-miao-miao	2055.8808685314875	7
3579	Splend1d	2055.8360385178303	51
3580	huangwenpeng2020	2055.7636247318733	31
3581	seabirds	2055.749943443881	17
3582	Lemon-T	2055.658629649043	23
3583	_merlin_	2055.6541483307974	19
3584	uesugi	2055.5925018617186	37
3585	dush1729	2055.556213092887	49
3586	testeror	2055.517779364262	8
3587	WhoseDangerousSmile	2055.39584184097	41
3588	codeingerman	2055.320185874744	20
3589	summermy	2055.2789256686256	4
3590	jamescao	2055.2204893942194	34
3591	ole2020	2055.2099437612655	12
3592	DYR90	2055.2067373366244	108
3593	yftheone-o	2055.196897558399	9
3594	canhld94	2055.19664514814	22
3595	lin_shang	2055.142814825688	5
3596	mjmjmtl	2055.0742907715694	5
3597	I_wanna_AC	2055.0231150138684	10
3598	okami-wong	2054.9391437144504	4
3599	wenyou	2054.879199566494	55
3600	Rondozjh9	2054.857354560458	27
3601	ze-fan	2054.834379469561	12
3602	yihongz	2054.6336202394396	4
3603	pranavgupta194	2054.5336053501715	27
3604	runningout	2054.4727283449456	7
3605	suguru03	2054.304072847795	87
3606	jiuzhou18	2054.2824176383892	33
3607	Gabriel2019	2054.215685217425	58
3608	rokanor	2054.115026512513	32
3609	e-llusion	2054.091763955858	11
3610	JitGup	2054.0908795878127	17
3611	sbdust	2053.842509581732	49
3612	seancliu	2053.814179436569	56
3613	johnnydu	2053.7895392487194	60
3614	XeHHXe	2053.654192172067	40
3615	wqhlm	2053.4968638876976	11
3616	codepeasant	2053.465462981934	50
3617	mksingh458	2053.344830307295	23
3618	miaomiao-2	2053.3438747914875	45
3619	Zharaskhan	2053.2016475640594	4
3620	sciencebeer	2053.139573442783	30
3621	hongyi4	2053.137252728144	4
3622	feardeath	2053.1266432048546	6
3623	viplavkadam	2053.072254427719	127
3624	lihaoxuan-d	2053.04555734185	10
3625	banifeng	2052.961585818393	8
3626	cyh00	2052.8877203956044	33
3627	music_box	2052.880228316843	21
3628	Buek	2052.8541349847524	11
3629	seafmch	2052.7962427739035	33
3630	lightningtang27	2052.787855768405	46
3631	chinesedfan	2052.7736558335855	41
3632	basi4869	2052.7695762780654	59
3633	Unicon	2052.746737500032	3
3634	gold1103	2052.7084185963586	4
3635	FOURTZI5	2052.6868116841742	31
3636	wushangzhen	2052.6717958884065	55
3637	zelei	2052.564481632516	21
3638	dinary-2	2052.5535847823926	37
3639	sarthak242	2052.541750525534	90
3640	frankliuyh	2052.408269798032	19
3641	julian3	2052.26333176663	38
3642	supermantou	2052.1638438933596	59
3643	19858877720	2052.1202832702443	12
3644	pigorski	2052.081968843523	36
3645	yvirgus	2052.04079203202	29
3646	dcli	2052.010160676257	40
3647	znathan	2051.9837018171793	30
3648	veqcc	2051.9237405913473	11
3649	user1742	2051.885121067365	3
3650	ruimina	2051.872526295483	7
3651	Corgo	2051.805938898833	17
3652	BitcoinEvangelist	2051.753485899235	22
3653	zhuolikevin	2051.59930562358	14
3654	julianzhao0101	2051.592995115336	11
3655	wubincen123	2051.5517989225345	13
3656	bangbangbear	2051.5091188212155	41
3657	wenxinli	2051.5015619503415	22
3658	chixu1998	2051.356012420608	28
3659	yebolai123	2051.34978548801	48
3660	shadox	2051.2400466092727	22
3661	zplu	2051.180289056599	46
3662	FTAIXO	2051.167830322722	62
3663	_dup4	2051.0539718905757	21
3664	llysrv	2051.045323875309	23
3665	sergey_chebotarev	2051.0076904869825	18
3666	francisjjf	2051.003865143461	31
3667	harry68	2050.9850735953346	24
3668	dinix	2050.915574014892	8
3669	PhysMonk	2050.840352537353	47
3670	CJ0421	2050.773827866187	31
3671	kaiserasif	2050.739195418443	70
3672	onion12138	2050.6888361024735	35
3673	k1e13	2050.6732856762833	17
3674	snandi	2050.6587567783536	4
3675	dongzengjie	2050.6359188477504	11
3676	xianyigmsn	2050.6016630030904	23
3677	Dragonfist	2050.4671765543326	17
3678	rahul1995	2050.434121770071	9
3679	YingchaoDu	2050.3387381598473	47
3680	RabbitLee	2050.3363735559915	6
3681	yozaam	2050.3195672714983	19
3682	haroldli	2050.306592919192	86
3683	hezj	2050.2457728044915	44
3684	n121854029	2050.192772478401	131
3685	avalon-11	2050.161728546733	4
3686	Yiyu	2050.1609622982123	15
3687	mukhamatulin	2050.0437538112233	14
3688	McCheng	2050.035385113723	26
3689	voyle	2049.995483482656	9
3690	OOORG	2049.953281768497	33
3691	fxfx	2049.945196179512	21
3692	LittleBee	2049.91589428315	9
3693	m80126colin	2049.771281491433	5
3694	wyy20188	2049.712109018487	31
3695	chunleiweiwei	2049.670577017604	34
3696	KarryDing1121	2049.6631007317415	28
3697	Halobin	2049.5713431297268	14
3698	viprao	2049.442968871688	25
3699	cuibin	2049.3957200090017	16
3700	pkgub	2049.3452595544272	38
3701	xicliuxicliu	2049.20996418397	30
3702	love_u_3000	2049.197050375402	32
3703	timmmtimmm	2049.191536574748	8
3704	shuoyan	2049.0446740999932	43
3705	CyanRook	2049.02731350773	16
3706	hardypig100	2049.01861311271	73
3707	linweijie	2048.982292489675	62
3708	tbjc	2048.9718843256146	46
3709	CRunner	2048.930615206058	14
3710	a-ruo	2048.9089572802186	5
3711	ptolemy	2048.7252877445458	9
3712	changhc	2048.7150542325376	40
3713	xdmn1991	2048.703715935932	28
3714	manparvesh	2048.6454159329783	59
3715	Singularity0909	2048.637684275071	10
3716	neal99	2048.608086561486	22
3717	asdju	2048.4916541070306	12
3718	lisen	2048.451340775332	31
3719	superweaver	2048.3766223003013	24
3720	huxiaoxu	2048.3307974711047	31
3721	wangshuang	2048.2988138617975	46
3722	andwho	2048.2938428010257	5
3723	steve13814	2048.2429667423703	109
3724	xiao-xue-sheng-66	2048.216913754353	23
3725	geniustang	2048.1371001030006	6
3726	TENGYUZHOU	2048.0531963760213	19
3727	brokenbad	2048.043190904314	47
3728	ZintrulCre	2047.8901392692485	25
3729	arora-aditya	2047.8515261141379	32
3730	woodatxc	2047.8035197117035	9
3731	Weiran0827	2047.7703154022083	22
3732	sunrisef	2047.7187634784004	170
3733	hareyukai	2047.6864706032425	25
3734	mattlkf	2047.6768067827136	8
3735	白鹤开心	2047.6506605951322	6
3736	mpn	2047.6303581818725	53
3737	anhpp123	2047.6013931135337	3
3738	longint1024	2047.5578648398048	11
3739	zha-qie-he	2047.5459293379586	21
3740	CLown1331	2047.4896574691859	7
3741	joelu14	2047.4573094413186	24
3742	akokoz	2047.3917710164403	22
3743	narr	2047.3141700897024	11
3744	da-fei-kai	2047.2661166041034	34
3745	jokeman	2047.264852866119	19
3746	akshayanand729	2047.2272693171035	33
3747	stupidg	2047.2259764283574	10
3748	SuperLatte	2047.2119864448664	48
3749	swiperthefox	2047.1817531505844	56
3750	innocentboy2	2047.1140132609078	17
3751	R3KT	2047.0969304135342	11
3752	flycloud9669	2047.0543386113366	17
3753	cravo123	2047.0321426059481	19
3754	yash-15	2046.998015742887	7
3755	fenixlin	2046.9480711043097	11
3756	dtdt-2	2046.9350270660861	5
3757	antione	2046.8485657305	38
3758	claireshc	2046.6521731946282	23
3759	freshcode-2	2046.649007238114	24
3760	KJer	2046.5850702727596	180
3761	yinsidij	2046.4833918498066	75
3762	hugo-31	2046.325154848871	11
3763	Mendor	2046.1868112906814	5
3764	simpleqin	2046.1152691535226	12
3765	sluo	2046.0750018667184	31
3766	DmitryNaimark	2046.0680087597548	58
3767	mylover	2045.9377705431837	17
3768	zat-3	2045.86356618785	38
3769	chenguanyu1995	2045.839373180902	79
3770	numansaleemmohd	2045.8202471637348	33
3771	shaoxia	2045.7389878362271	19
3772	Valquiria	2045.6834901429127	37
3773	fakepoet	2045.5852437155836	55
3774	StyleTang	2045.5182151060892	32
3775	lych	2045.4053953405205	12
3776	SH_Chiu	2045.3933304313648	24
3777	Linmuadido	2045.3906745050965	15
3778	andier	2045.3872752894576	25
3779	CastleEngineer	2045.2979267057447	6
3780	Dorayaki1018	2045.2737495215267	24
3781	WhyAmISoStupid	2045.1272803234137	68
3782	user4940n	2045.0383705382199	40
3783	evilbuggy	2044.9648597055957	4
3784	geng-diao	2044.9584948790864	32
3785	1-of-the-4-cats	2044.948621307127	19
3786	coder1033	2044.8404795628392	33
3787	WhyP	2044.743125458142	27
3788	laruru	2044.7189642553344	7
3789	TianyouLi	2044.5861598938409	20
3790	ziheliu	2044.5068006449374	10
3791	garett	2044.4379372012927	10
3792	mohithakhil	2044.4064978698566	30
3793	RyanP	2044.4049470158427	41
3794	coldme-2	2044.3612104835302	26
3795	blackmiaool	2044.2564703210858	16
3796	codingbro	2044.1902676372488	31
3797	bradhuang1999	2044.1256918834417	37
3798	sunhui	2044.0853901053163	67
3799	kacredolo	2044.0445259015203	17
3800	chenstartfromhere	2044.0349625453096	21
3801	dsmyda	2044.033543340041	37
3802	sggkjihua	2043.943085669921	109
3803	Chanchal_Maji	2043.8795857504472	79
3804	NosTalGiaSURE	2043.7628712100402	17
3805	yuxingpeng	2043.7189719068335	23
3806	robinste	2043.6595749287378	4
3807	user3517H	2043.4666607517456	26
3808	ilearning99	2043.4596549173934	20
3809	TheChange2020	2043.4581639259407	30
3810	user5916bV	2043.334979621592	23
3811	aptend-shadow	2043.2730426648536	13
3812	hansy2015	2043.2511330856871	21
3813	jjliao	2043.1207933158994	61
3814	awesson	2043.0737056191667	36
3815	Magic7	2042.93987031853	72
3816	nitinnarwal	2042.842483045776	8
3817	GeneHe	2042.8091387392783	21
3818	SmartHypercube	2042.6582927663117	10
3819	kangtaku	2042.6563269740584	51
3820	yanglin0883	2042.6486596320399	52
3821	yanrongwang	2042.641340981808	23
3822	while-true_coding	2042.6412974169086	37
3823	nivlek0	2042.610156065138	17
3824	lu_MT	2042.6061301762659	19
3825	zhutou7	2042.5973265645123	16
3826	saodem74	2042.5881385535104	19
3827	xinzzheng	2042.5792172833949	38
3828	yiyi-e	2042.5540709631216	11
3829	baiyang0132	2042.5214965810303	9
3830	Lannnnh	2042.3831695606427	85
3831	kobe24o	2042.2227230198775	37
3832	bingbingbingbingbingtang	2042.1964131940115	26
3833	mahmud2690	2042.1390076478322	3
3834	dendi239	2042.028922835986	3
3835	salvadorlimones	2042.006178862867	22
3836	bnakamura	2041.980579873931	13
3837	wen-99	2041.9594593164738	17
3838	user8000f	2041.7837133483736	44
3839	huangyufei	2041.756413393047	39
3840	wanderingzj	2041.7108760790147	15
3841	tblaliang	2041.6521421853317	84
3842	switchy	2041.62975642849	19
3843	qianlizimu	2041.57146269401	46
3844	jiandeyu	2041.4894879847247	55
3845	Luna_Zhang26	2041.4555933679533	17
3846	weiyx15	2041.3882584528008	53
3847	YZK_yzk	2041.333653534344	56
3848	deicide218	2041.1961298089511	27
3849	xie-tian-wen	2041.193435329752	20
3850	pgzhou	2041.1605202843537	58
3851	lilydenris	2041.1376358511939	24
3852	harshch	2041.0262964003743	29
3853	user8383x	2040.959970984123	34
3854	ykdsir	2040.9253273775041	35
3855	YanqingJing	2040.9059377319354	16
3856	sergey12	2040.79687517801	166
3857	fkkkk	2040.725603433592	5
3858	dululu	2040.7170707112045	40
3859	reimu	2040.7084507442148	16
3860	leetcode_2019	2040.5657648411318	72
3861	goaloriented	2040.5294351918403	22
3862	reobb	2040.4659556428326	59
3863	amit_839	2040.35012321889	52
3864	ryx	2040.3371299863948	75
3865	gillmylady	2040.2970967142771	17
3866	gokul_raj_	2040.2899481356144	2
3867	uhag3ku1xp	2040.2770735535953	23
3868	avgupta456	2040.1763327064969	4
3869	cyhw	2040.0238071681013	47
3870	philip10	2040.020180634705	39
3871	wanyan	2039.9833554158915	22
3872	hssrut	2039.9337185971776	41
3873	dlesces	2039.8885485655387	34
3874	yuczhou	2039.8696509299348	42
3875	gregoryfh	2039.8630434332845	46
3876	Paul_F	2039.8375257281048	30
3877	venkatesh10	2039.7879595143927	6
3878	tarma	2039.6900132886335	43
3879	thedobo	2039.6671467598253	23
3880	xy1994	2039.4506653761903	18
3881	richardyidan	2039.3914224841342	12
3882	kdang	2039.2786714922754	27
3883	Brucewanghahei	2039.1873598919633	41
3884	Philoy	2039.1568933540275	10
3885	yasshole	2039.1107912177686	28
3886	stupidGrubby	2039.0810926161696	16
3887	Lyestria	2039.0471316874027	2
3888	sfzyk	2039.0121118222346	41
3889	lin41	2039.0085414617536	96
3890	oduesp	2038.8861407215395	6
3891	falanga	2038.8795279173387	6
3892	satviksr	2038.775367949614	9
3893	oyasmi	2038.7699994112374	37
3894	Notruilin	2038.7100226796163	27
3895	yin-di-an-ren-PpoAI6hjux	2038.7088029414897	51
3896	milliele	2038.6824432132782	9
3897	yuz1988	2038.6665134609016	91
3898	a_good_loser	2038.6504333659423	12
3899	coolli	2038.5389564824955	5
3900	AtCoderTheBestOJEver	2038.3995707250303	6
3901	xue_alex	2038.3872753132507	12
3902	ghooth	2038.3036931355796	4
3903	quicy	2038.2739355166755	4
3904	gy2	2038.1301600620827	10
3905	wanderwandering	2038.1092324645442	19
3906	breathe	2037.988054050388	38
3907	xh2277	2037.8516182747246	19
3908	changhai	2037.8100827704925	35
3909	angry-varahamihiraroa	2037.725741416216	2
3910	o_sharp	2037.6687591644315	56
3911	xlplayer	2037.645509636977	10
3912	young_naive	2037.6426707800717	39
3913	Kelixr_Jason	2037.6287929219109	23
3914	binc	2037.6222722551272	27
3915	keepswimming	2037.6188748095788	24
3916	scnucjh	2037.6103592618713	13
3917	CaviarC	2037.551735156488	13
3918	rongchaozhou	2037.5182978969656	25
3919	Yuhta	2037.4864116311073	4
3920	pzhzqt	2037.3965942418502	19
3921	Yushi_Meng	2037.391076250756	31
3922	milolu	2037.355487217534	42
3923	Perce	2037.301898278058	18
3924	DrawnBreak	2037.0969002911588	25
3925	xcoderreal	2037.08874899894	5
3926	nzy-r	2037.057004484971	15
3927	fishballLin	2036.9646426306167	23
3928	BaozhiYu	2036.934746533154	39
3929	stimuli93	2036.80418234305	15
3930	remfzh	2036.6400279011418	36
3931	myqsh	2036.635782366354	39
3932	Qianzhu11	2036.5816547834995	17
3933	hchsu	2036.5406889133953	21
3934	zhangvszhang	2036.4551888074777	80
3935	masterbios	2036.4308777805072	76
3936	ywang10	2036.3647511437898	49
3937	SY_rabbit	2036.2663322395642	9
3938	yinxin630	2036.2464669015724	41
3939	seanchen513	2036.2281199408242	15
3940	chen-hai-v2Zscrho13	2036.214231605779	13
3941	Zuyoung	2036.2075555233257	23
3942	sarahaio	2036.1033859983027	62
3943	ZSShen	2036.0693631666604	97
3944	mwata	2035.92284159499	10
3945	agw	2035.887218062691	11
3946	reflect	2035.8665898999275	8
3947	lzkx1234	2035.8399001880825	53
3948	xia-feng-zhi-yu	2035.8286682003154	29
3949	h2o_	2035.738011201223	4
3950	fei-mao-zai-tian	2035.712258572575	22
3951	firearrow	2035.6570319937807	5
3952	jupiro	2035.6114554322428	6
3953	maoyuchaxue	2035.5090973898768	5
3954	jefang	2035.4612056228195	49
3955	zjswjy	2035.3343606493443	31
3956	user6960F	2035.299280226526	10
3957	jiencao	2035.2930633862532	48
3958	actionlee0405	2035.2633690093587	7
3959	basswhale	2035.2368278460426	9
3960	sth4nothing	2035.1733045910391	58
3961	mnizy	2035.171118616699	38
3962	vincentli8540	2035.1232073900978	20
3963	ashu1510	2034.9961147729907	29
3964	BlackpinkLisa	2034.9752073072725	6
3965	luckybuzhi	2034.9599256868605	39
3966	cjlly	2034.7751070483882	27
3967	tongnian	2034.742157890775	39
3968	misac	2034.7383536458904	19
3969	LZ1994	2034.6686684869683	70
3970	wegam	2034.630572423339	6
3971	seeker_13	2034.5977838895574	17
3972	jet-lag	2034.5415533673806	44
3973	Hao_Liu_LA	2034.5035716569782	14
3974	mitake_ran	2034.4517226771684	8
3975	wanghz13	2034.4238708996318	27
3976	mysdb	2034.3780342469322	9
3977	abhishek9560	2034.3755800630918	10
3978	tender-tao	2034.3443933099747	24
3979	Time_Limit_Exceeded	2034.3187995346998	16
3980	EthanLeaningCPP	2034.2801396063605	39
3981	hearson	2034.242756664753	4
3982	mengnanpeter	2034.189044909082	47
3983	maddenvvs	2034.163117769017	8
3984	asheshvidyut	2034.1334844946432	18
3985	mp2858	2034.1176240774919	60
3986	jake96785	2034.0690650156591	9
3987	Lemon_Fish	2033.9643698218156	24
3988	goelrishabh5	2033.9473804864301	19
3989	XiaohaSun	2033.9451729564537	19
3990	zecookiez	2033.9362520724535	2
3991	jackben	2033.9334389244982	16
3992	raz0r89	2033.9324085419978	20
3993	sakib_md_bin	2033.8946643921768	25
3994	McGar	2033.7131134172819	22
3995	oneman233	2033.692840555193	12
3996	prabhjyot28	2033.6780308479626	24
3997	11235813	2033.6060934978038	18
3998	ognjen1998	2033.5738327426652	15
3999	dadaxxx	2033.4948127455868	32
4000	Poovanna	2033.4524268557361	105
4001	CuiKai123	2033.378249753616	10
4002	lutt89	2033.3775875183906	38
4003	litian220	2033.3698655571288	66
4004	15927608078	2033.3138304136019	65
4005	jackieJXLLF	2033.204613995301	11
4006	icyblade	2033.1220561962116	9
4007	boliu1997	2033.011950345503	6
4008	realcy	2032.9517174939929	35
4009	FelixWang_	2032.788420207148	63
4010	mu5	2032.7698326490085	53
4011	zqzwxec-1	2032.7109942116376	54
4012	huangtongnao	2032.5925126235963	14
4013	da-hai-5h	2032.5415849242688	12
4014	plasmatic	2032.5379808743794	3
4015	Justin_Nie	2032.4390484954133	11
4016	stratix3	2032.4335506438842	8
4017	su225	2032.4332747072758	19
4018	gzh47	2032.3140756272385	43
4019	18fall	2032.3105219899492	36
4020	Amuegeona	2032.2332678808268	29
4021	smallbear123	2032.1848011543798	10
4022	sq_meow	2032.146301841857	21
4023	accordion	2032.0105247997813	5
4024	IRAgent8	2031.9555164822123	21
4025	ttsugrii	2031.8148006617712	64
4026	fockl	2031.7941915353097	13
4027	raghav_0901	2031.6725890857942	37
4028	LoveWX	2031.56666292928	76
4029	shankar_kizzie	2031.356682926084	10
4030	Brian_Mellendorf	2031.337952795793	54
4031	sunnyshah28	2031.2838104115326	8
4032	wenboz	2031.280216371099	42
4033	dingkevin	2031.2671144269386	60
4034	milosmilonic	2031.1897151793044	6
4035	klaxxi	2031.096738797806	20
4036	ryenxx	2031.087096987499	6
4037	elaine086	2031.0426824389824	10
4038	coorpee	2031.0381265822634	34
4039	sNullp	2031.0274327718505	11
4040	shuq3	2031.0097132109295	28
4041	marcob_1973	2030.9404103796485	34
4042	yi-zhi-mao-de-lu-xing-3	2030.8823151372837	9
4043	aksh02	2030.8578746552082	10
4044	leoleo2012	2030.7969322977701	64
4045	uds5501	2030.743997692708	18
4046	channyhuang	2030.6624287713435	22
4047	shengchen407	2030.6381186942924	16
4048	rohan101	2030.5456245680639	27
4049	kwongweng	2030.5206310003996	5
4050	feeenedumplings	2030.5052680993992	45
4051	heLeet	2030.4814953179587	4
4052	codebreakblock	2030.4163129290444	42
4053	VictorLi56568	2030.3608859224787	12
4054	daijinqiao	2030.2973815243427	21
4055	anrikus	2030.1631568950104	34
4056	dj_1993	2030.1306564695503	11
4057	gn1m_dbt	2030.1293375757934	32
4058	Hemor	2030.1263298183637	43
4059	Joe_Bao	2030.112487948511	20
4060	wqhlm-2	2029.9880819421178	10
4061	ljinpin	2029.9551150810612	29
4062	1426186774	2029.9265824375273	34
4063	sanjusss	2029.8964696734188	77
4064	Solstice2	2029.8498189362704	18
4065	gagandeepahuja09	2029.792003923893	62
4066	Neurone	2029.7315261065182	37
4067	__bearzx	2029.7151932402664	21
4068	ededed3	2029.7008404075048	58
4069	zhu_irse	2029.6293981025567	55
4070	kirj	2029.5736172369548	4
4071	immo2300576	2029.5400069362904	87
4072	bwagerson	2029.5144912149758	26
4073	hyzhang	2029.4625649289758	103
4074	jhdonghj	2029.4089208046596	3
4075	prabhpreet1601	2029.374260317733	27
4076	Kuvu	2029.2764632331864	47
4077	heroming	2029.2630852689738	14
4078	SHU_YKC	2029.211571740933	39
4079	vrqq	2029.1497324609836	34
4080	hopflink	2029.1239110924314	13
4081	namedfree	2029.0380179154638	11
4082	fwtt20150412	2029.0229057981853	4
4083	MyLoveRachel	2029.0109162475778	22
4084	amoo_safar	2028.9082352072	2
4085	RedNaxela	2028.8803317630964	32
4086	pramodreddy2006	2028.7949205417724	23
4087	GSAN	2028.7456238968625	88
4088	john-20	2028.7365102729982	27
4089	Zaza000	2028.6328913854286	17
4090	logaritym	2028.524058247157	24
4091	wddtsps	2028.4645580451704	10
4092	turuthok	2028.4016267174766	4
4093	sunjiaxin19930531	2028.3432388437006	28
4094	letskode	2028.2995769834909	47
4095	ChenSpark	2028.2893838185314	37
4096	jenfannsivnshnv	2028.2446728364685	22
4097	jaysleetcode	2028.242393726093	83
4098	elit8888	2028.2164261889452	73
4099	conancode96	2028.1598164262384	16
4100	VectorX	2028.1522978347905	42
4101	liketheflower	2028.1340001275137	110
4102	daniel193	2028.1018968403278	9
4103	beyondaymk	2028.0685807236782	40
4104	goodgoodwish	2028.01760859109	51
4105	rip	2028.0079365705037	27
4106	mkatsev	2027.9661174863577	5
4107	JoshuaE	2027.834570966661	5
4108	receiling	2027.8288898528226	9
4109	sky18	2027.7313441977192	30
4110	zhengyizhou	2027.6234117546664	11
4111	OnlyChobo	2027.6231474927022	11
4112	Lucas_zhc	2027.4765051134516	59
4113	its_all_recursion	2027.433006619243	17
4114	twistmeadows	2027.4282492175928	16
4115	sharkshark	2027.3544647090844	8
4116	sandyleo26	2027.341108187949	39
4117	missindie	2027.2613044111843	23
4118	wra	2027.226334183672	23
4119	troyretter	2027.2108363264908	11
4120	rhyme	2027.2048502168	17
4121	flarbear	2027.1824782622264	7
4122	xujia	2027.1470002990998	7
4123	zhixiongcai	2027.065621616613	17
4124	zuihulu	2027.0521063102376	39
4125	yuw119	2027.0371166491361	107
4126	stevelovecoding	2027.0283814958216	32
4127	Welcome2020	2027.0055521380025	13
4128	david120	2027.002342336895	17
4129	burazere	2026.925689023402	6
4130	Jarkob	2026.8713854140988	28
4131	sguan1	2026.818640276596	37
4132	leetcodeyu1990	2026.794589087685	81
4133	kobortor	2026.7784092575312	1
4134	jasonzzzzz	2026.7602813034975	67
4135	luc777	2026.7289342628821	34
4136	diana13	2026.6637970454835	78
4137	wu-bin-cong	2026.661899164872	21
4138	MatthewMerrill	2026.6554858250984	11
4139	sc2pu	2026.6416624027745	14
4140	yinsezidan	2026.6385553719826	30
4141	StevenDu	2026.6136449894734	5
4142	godlike	2026.5998479589707	13
4143	batilei	2026.570010457408	16
4144	rambhagwan	2026.5287519519484	19
4145	CrossLuna	2026.3987662094864	19
4146	aiyujie	2026.3935128847756	4
4147	monotone	2026.349197926824	60
4148	punit3199	2026.3074088824706	33
4149	THChen	2026.2870082838424	43
4150	togorde	2026.2702725896681	8
4151	unknownzoreo	2026.2318466176757	22
4152	arrowx123	2026.1367169352013	48
4153	hirasawa	2026.1005987703747	43
4154	Glaedr	2026.0030085933588	15
4155	nata001	2025.9573258139221	34
4156	JavaProgrammer21	2025.8225945856927	88
4157	chalkydoge	2025.8222853493464	50
4158	bunner	2025.812376671424	14
4159	0-o-0	2025.793326087296	5
4160	WeijiaLu	2025.7850729317731	29
4161	yeongjin	2025.7842913269997	4
4162	mcnoodle	2025.737296276661	72
4163	mushushu	2025.6548371504512	18
4164	kaiyuan3	2025.5879543514716	6
4165	PetFet	2025.5573706951247	22
4166	younger_	2025.556206928531	23
4167	n3k0fi5t	2025.4947028073398	29
4168	belmaiastar1	2025.4940444110055	12
4169	hsun_yang	2025.4936826387695	21
4170	r03245011	2025.4858912279208	6
4171	godhand48266	2025.4431513283182	53
4172	Edwin_Z	2025.1961339756251	23
4173	iwasfine	2025.1885651590412	32
4174	ivenoidea	2025.118923122851	11
4175	yixian4	2025.096613640469	17
4176	FanBu	2025.0536803280856	21
4177	cc0408	2024.9339710421784	11
4178	zhyack	2024.912157709185	8
4179	Snowe	2024.788122313718	6
4180	chym1009	2024.630007060837	45
4181	tylanmm	2024.6147116132177	17
4182	ikd	2024.58716870068	19
4183	Antaria084	2024.5832019589013	6
4184	hori9191	2024.5733359567973	8
4185	crapola	2024.5503142715486	16
4186	user6479F	2024.5436489064	14
4187	edwardchor	2024.5385089707902	26
4188	yushengjsman	2024.5222145206992	23
4189	slhsxcmy	2024.4934414816285	12
4190	husilan	2024.4910773854285	46
4191	chowardlee	2024.4715642207439	23
4192	ddiibboo	2024.4253171153273	15
4193	gmoomoon	2024.3179539839427	3
4194	hurryhao	2024.312432688463	49
4195	zgurbuz	2024.1969604530677	10
4196	lacfo	2024.1277989649207	36
4197	linchuhao23	2024.0485888483379	58
4198	frost_	2024.0462920563114	10
4199	amitsadashivpatil	2024.0344232144128	50
4200	jiang-yu-ji	2023.9496346739654	29
4201	abraham14	2023.9373469356754	9
4202	liujunlovecs	2023.8868750884762	8
4203	Allllll	2023.8250658649565	10
4204	nownow	2023.8098234825409	17
4205	pkuearthgod	2023.6933268784123	15
4206	water00000	2023.6841741829032	38
4207	gto02297012	2023.6758058607775	13
4208	aizwwl	2023.6635775639268	36
4209	sdliuyuzhi	2023.596024874983	127
4210	ABoyNamedCrow	2023.5934509859976	12
4211	blindcodernk	2023.5930971269097	5
4212	weiheng3	2023.5285677231357	26
4213	tommmyk253	2023.4921789831585	6
4214	chengair	2023.3981133192299	17
4215	sjy001	2023.3940093620058	22
4216	VictorKostyukov	2023.3897278777774	34
4217	902wyc	2023.351747022367	124
4218	William324	2023.3424847324688	3
4219	ChaobinYang	2023.301141929011	39
4220	TangHao1987	2023.2354380378633	29
4221	naomi23	2023.1459965179392	15
4222	xxxjoker	2023.05396082904	70
4223	william82081620052	2022.9628673515715	20
4224	R_sushi	2022.8861780571087	5
4225	josephtkim	2022.8533227108007	22
4226	ctitof137	2022.8139689844054	22
4227	tianyuwucla	2022.706119901921	8
4228	nullas	2022.7020985779961	28
4229	CreedBratton	2022.6118339321577	75
4230	Desgard_Duan	2022.6019988977612	25
4231	paulzfm	2022.5250198049052	26
4232	leif-00	2022.4333272599065	22
4233	dqsjysgs	2022.417307768245	35
4234	maodouzhendou	2022.412021458149	3
4235	Technocoder	2022.349345808228	6
4236	mehuljain53	2022.329387255013	6
4237	dwjnju163com	2022.3228034141023	18
4238	navysealsniper	2022.3116155655957	56
4239	garnetwzy	2022.2725998710566	75
4240	whitecrowbar	2022.2301998042635	5
4241	talosxine	2022.1755968469536	9
4242	mildog8	2022.1695518029567	23
4243	xing89qs	2022.152362093261	9
4244	leezhi	2022.1041298192183	18
4245	ws1255	2022.0808929562825	93
4246	kuojian	2022.0538877562558	13
4247	ChengYuqi	2022.0431555062532	5
4248	lianqiaolb	2022.0272168277793	97
4249	ichiro9025	2022.0184223335602	53
4250	leveretconey	2021.9311040365797	11
4251	baldFemale	2021.9000188828174	37
4252	kxqzhou	2021.8909185530863	49
4253	kevinchen147	2021.871167215494	12
4254	maoyi16	2021.790422479777	56
4255	Hydromail	2021.6073902575981	28
4256	jgoping	2021.51918631984	13
4257	adityavikram	2021.5055081910893	28
4258	AWMagnum	2021.4558759126883	26
4259	tsinghua1203	2021.4520998697155	57
4260	luofuxiang	2021.3741355669863	49
4261	powcai	2021.3623817162932	114
4262	cxu	2021.3282667593041	24
4263	iriszyx	2021.2897199589067	15
4264	meifans	2021.2774299880064	19
4265	div1121	2021.251187998968	26
4266	zyearn	2021.2227302960207	29
4267	xinyiyang	2021.1606932641853	39
4268	wei-2r5e	2021.118642716312	8
4269	tiankonguse	2020.9791185185418	56
4270	WarriorZWY	2020.9059375447803	44
4271	huahualeetcode	2020.8190425591629	67
4272	since2020	2020.8133223881985	25
4273	sguox002	2020.7769077864702	95
4274	Worm4047	2020.7347865774134	23
4275	Tanglizi	2020.605576218408	23
4276	e2020	2020.5798392476554	20
